START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE,Days,Gender,Status ,Rider Age,Fare,Ride_Duration
9/20/2016 20:47,9/20/2016 22:47,Business,Richmond Downtown,Richmond Hindu temple,9.6,Other,WEEKDAY,Male,On-time,71,6,35
9/23/2016 13:15,9/23/2016 13:40,Business,Dallas Airport,Dallas Downtown,2.9,Other,WEEKEND,Male,On-time,29,15,35
9/24/2016 14:34,9/24/2016 15:15,Business,Dallas Airport,Dallas Downtown,8.2,Other,WEEKEND,Male,On-time,78,12,20
9/24/2016 20:29,9/24/2016 20:33,Business,Richmond Downtown,Richmond Hindu temple,2.4,Other,WEEKDAY,Male,On-time,28,21,35
9/27/2016 8:33,9/27/2016 8:35,Business,Richmond Downtown,Richmond Hindu temple,5.8,Other,WEEKDAY,Female,On-time,53,18,35
9/27/2016 13:21,9/27/2016 14:43,Business,NewYork Downtown,NewYork Downtown,9.8,Other,WEEKDAY,Female,On-time,39,27,35
9/27/2016 19:14,9/27/2016 20:34,Business,NewYork Downtown,NewYork Downtown,7.3,Other,WEEKDAY,Female,On-time,48,24,60
9/27/2016 21:01,9/28/2016 2:37,Business,Richmond Downtown,Richmond Hindu temple,195.6,Other,WEEKDAY,Female,On-time,28,30,35
9/28/2016 17:21,9/28/2016 19:36,Business,LA Amtrak station,LA Amtrak Downtown,20.5,Other,WEEKEND,Male,On-time,37,3,35
9/29/2016 16:13,9/29/2016 18:47,Business,Richmond Downtown,Richmond Hindu temple,12.6,Other,WEEKEND,Male,On-time,48,9,35
9/30/2016 17:39,9/30/2016 20:20,Business,LA Amtrak station,LA Amtrak Downtown,37.7,Other,WEEKDAY,Male,On-time,38,6,35
9/30/2016 20:59,9/30/2016 22:34,Business,LA Amtrak station,LA Amtrak Downtown,16.7,Other,WEEKDAY,Male,On-time,34,15,35
10/3/2016 17:09,10/3/2016 17:12,Business,Richmond Downtown,Richmond Hindu temple,10.5,Other,WEEKDAY,Female,On-time,26,12,48
10/3/2016 18:17,10/3/2016 18:34,Business,LA Amtrak station,LA Amtrak Downtown,2.8,Other,WEEKDAY,Female,On-time,25,21,48
10/3/2016 18:51,10/3/2016 19:01,Business,LA Amtrak station,LA Amtrak Downtown,1.6,Other,WEEKDAY,Female,On-time,32,18,48
10/3/2016 22:04,10/3/2016 22:33,Business,LA Amtrak station,LA Amtrak Downtown,12.7,Other,WEEKEND,Female,On-time,38,27,48
10/4/2016 9:50,10/4/2016 10:52,Business,Richmond Downtown,Richmond Hindu temple,28.6,Other,WEEKEND,Female,On-time,34,24,20
10/4/2016 12:17,10/4/2016 12:18,Business,Richmond Downtown,Richmond Hindu temple,15.1,Other,WEEKDAY,Female,On-time,26,30,48
10/6/2016 8:49,10/6/2016 11:36,Business,Richmond Downtown,Richmond Hindu temple,17.9,Other,WEEKDAY,Female,On-time,25,3,20
10/6/2016 17:23,10/6/2016 17:40,Business,Chicago Downtown,Chicago Downtown,112.6,Other,WEEKDAY,Female,On-time,32,9,20
10/6/2016 18:37,10/6/2016 18:39,Business,Richmond Downtown,Richmond Hindu temple,18.4,Other,WEEKDAY,Female,On-time,33,6,16
10/6/2016 19:46,10/6/2016 20:26,Business,Richmond Downtown,Richmond Hindu temple,13.8,Other,WEEKDAY,Female,On-time,29,15,16
10/7/2016 10:56,10/7/2016 10:59,Business,Richmond Downtown,Richmond Hindu temple,33.2,Other,WEEKEND,Female,On-time,46,12,16
10/7/2016 11:27,10/7/2016 11:50,Business,NewYork Downtown,NewYork Downtown,2.6,Other,WEEKEND,Male,On-time,43,21,16
10/7/2016 13:52,10/7/2016 14:08,Business,NewYork Downtown,NewYork Downtown,5.8,Other,WEEKDAY,Male,On-time,80,18,16
10/7/2016 14:29,10/7/2016 15:11,Business,Richmond Downtown,Richmond Hindu temple,8.3,Other,WEEKDAY,Male,On-time,31,27,16
10/7/2016 15:47,10/7/2016 16:02,Business,NewYork Downtown,NewYork Downtown,2.4,Other,WEEKDAY,Male,On-time,73,24,16
10/7/2016 18:08,10/7/2016 18:27,Business,NewYork Downtown,NewYork Downtown,3.1,Other,WEEKDAY,Male,On-time,68,30,30
10/7/2016 18:33,10/7/2016 19:01,Business,NewYork Downtown,NewYork Downtown,6.1,Other,WEEKDAY,Male,On-time,22,3,30
10/8/2016 15:03,10/8/2016 15:03,Business,Dallas Airport,Dallas Downtown,3.6,Other,WEEKEND,Male,On-time,20,9,30
10/8/2016 18:15,10/8/2016 18:18,Business,Dallas Airport,Dallas Downtown,8,Other,WEEKEND,Female,On-time,28,6,30
10/9/2016 14:04,10/9/2016 14:23,Business,Richmond Downtown,Richmond Hindu temple,7.7,Temporary Site,WEEKDAY,Female,On-time,26,15,30
10/10/2016 17:22,10/10/2016 17:28,Business,LA Amtrak station,LA Amtrak Downtown,1.7,Other,WEEKDAY,Female,On-time,29,12,18
10/10/2016 17:33,10/10/2016 18:13,Business,LA Amtrak station,LA Amtrak Downtown,9.5,Other,WEEKDAY,Female,On-time,30,21,30
10/11/2016 1:27,10/11/2016 2:08,Business,Richmond Downtown,Richmond Hindu temple,17.1,Meeting,WEEKDAY,Female,On-time,37,18,30
10/12/2016 19:18,10/12/2016 19:21,Business,Chicago Downtown,Chicago Downtown,18.4,Other,WEEKDAY,Female,On-time,29,27,30
10/13/2016 11:20,10/13/2016 11:58,Business,Richmond Downtown,Richmond Hindu temple,9.8,Other,WEEKEND,Female,On-time,48,30,30
10/13/2016 12:08,10/13/2016 12:14,Business,LA Amtrak station,LA Amtrak Downtown,1,Other,WEEKEND,Female,On-time,25,3,35
10/13/2016 13:02,10/13/2016 13:02,Business,LA Amtrak station,LA Amtrak Downtown,0.7,Other,WEEKDAY,Female,On-time,27,9,35
10/13/2016 13:37,10/13/2016 13:46,Business,LA Amtrak station,LA Amtrak Downtown,2.3,Other,WEEKDAY,Male,On-time,28,6,35
10/13/2016 16:08,10/13/2016 16:53,Business,LA Amtrak station,LA Amtrak Downtown,10.9,Other,WEEKDAY,Male,On-time,24,15,35
10/14/2016 8:50,10/14/2016 9:44,Business,Richmond Downtown,Richmond Hindu temple,12.7,Other,WEEKDAY,Male,On-time,34,12,35
10/14/2016 10:16,10/14/2016 10:52,Business,Chicago Downtown,Chicago Downtown,12.4,Other,WEEKDAY,Male,On-time,32,21,20
10/14/2016 15:56,10/14/2016 16:20,Business,Richmond Downtown,Richmond Hindu temple,3.8,Other,WEEKEND,Male,On-time,30,18,35
10/14/2016 23:54,10/15/2016 2:06,Business,Richmond Downtown,Richmond Hindu temple,17,Meeting,WEEKEND,Male,On-time,71,27,35
10/15/2016 22:28,10/15/2016 22:48,Business,Chicago Suburb,Chicago Suburb,6.2,Other,WEEKDAY,Male,On-time,37,24,35
10/16/2016 0:01,10/16/2016 0:14,Business,Chicago Suburb,Chicago Downtown,3.1,Other,WEEKDAY,Male,On-time,34,30,60
10/16/2016 12:52,10/16/2016 13:11,Business,Chicago Downtown,Durham,10.5,Meeting,WEEKDAY,Male,On-time,35,3,35
10/16/2016 14:40,10/16/2016 15:01,Business,Ohio Downtown,Ohio Downtown,8.1,Other,WEEKDAY,Female,On-time,25,9,35
10/16/2016 15:10,10/16/2016 15:19,Business,Chicago Suburb,Chicago Downtown,3.1,Other,WEEKDAY,Female,On-time,23,6,35
10/16/2016 19:27,10/16/2016 19:33,Business,LA Downtown,Parkway,2.1,Meeting,WEEKEND,Female,On-time,27,15,35
10/16/2016 20:30,10/16/2016 20:39,Business,Chicago Downtown,Chicago Suburb,4.3,Other,WEEKEND,Female,On-time,29,12,35
10/16/2016 21:34,10/16/2016 21:41,Business,Chicago Suburb,Chicago Downtown,2.5,Meal/Entertain,WEEKDAY,Female,On-time,48,21,48
10/17/2016 15:19,10/17/2016 15:57,Business,Chicago Downtown,Raleigh,20.6,Other,WEEKDAY,Female,On-time,26,18,48
10/17/2016 16:29,10/17/2016 17:11,Business,Chicago Downtown,Chicago Downtown,17.6,Other,WEEKDAY,Female,On-time,37,27,48
10/17/2016 18:02,10/17/2016 18:16,Business,Chicago Downtown,Apex,5.6,Other,WEEKDAY,Male,On-time,48,24,48
10/17/2016 18:31,10/17/2016 18:45,Business,Chicago suburb,Chicago Downtown,3.3,Other,WEEKDAY,Male,On-time,38,30,20
10/17/2016 19:08,10/17/2016 19:25,Business,Chicago suburb,Chicago Downtown,5.3,Other,WEEKEND,Male,On-time,34,3,48
10/18/2016 8:12,10/18/2016 8:22,Business,LA Downtown,Edgehill Farms,3.3,Other,WEEKEND,Male,On-time,26,9,20
10/18/2016 8:53,10/18/2016 9:02,Business,LA Downtown,LA amtrak station,3.3,Other,WEEKDAY,Male,On-time,25,6,20
10/18/2016 10:41,10/18/2016 11:09,Business,Chicago Downtown,Chicago Suburb,7.9,Temporary Site,WEEKDAY,Female,On-time,32,15,16
10/18/2016 18:12,10/18/2016 18:33,Business,Newjersey Airport,Newjersey Downtown,13,Other,WEEKDAY,Female,On-time,44,12,16
10/18/2016 19:03,10/18/2016 19:13,Business,Boston Downtown,Boston tea Party,3,Other,WEEKDAY,Female,On-time,46,21,16
10/18/2016 20:31,10/18/2016 20:37,Business,Richmond Downtown,Richmond hindu temple,3,Other,WEEKDAY,Female,On-time,28,18,16
10/19/2016 9:33,10/19/2016 9:47,Business,Boston Downtown,Boston tea Party,3.8,Other,WEEKEND,Female,On-time,33,27,16
10/19/2016 9:54,10/19/2016 10:21,Business,Newjersey Airport,Newjersey Downtown,9.5,Other,WEEKEND,Female,On-time,37,24,16
10/19/2016 13:45,10/19/2016 13:56,Business,LA Downtown,LA Downtown,1.7,Other,WEEKDAY,Female,On-time,34,30,16
10/19/2016 14:02,10/19/2016 14:31,Business,Chicago Downtown,Chicago Downtown,10.8,Other,WEEKDAY,Female,On-time,35,3,30
10/19/2016 15:44,10/19/2016 16:02,Business,LA Downtown,LA Downtown,4.1,Other,WEEKDAY,Female,On-time,25,9,30
10/19/2016 16:06,10/19/2016 16:19,Business,Newjersey Airport,Newjersey Downtown,2.2,Other,WEEKDAY,Female,On-time,23,6,30
10/19/2016 16:33,10/19/2016 17:01,Business,Richmond Downtown,Richmond hindu temple,4.6,Other,WEEKDAY,Female,On-time,27,15,30
10/20/2016 11:26,10/20/2016 11:34,Business,Boston Downtown,Boston tea Party,3.1,Other,WEEKEND,Male,On-time,29,12,30
10/20/2016 12:19,10/20/2016 13:17,Business,Richmond Downtown,Richmond hindu temple,47.7,Other,WEEKEND,Male,On-time,48,21,18
10/20/2016 20:44,10/20/2016 21:37,Business,Chicago Downtown,Chicago Downtown,44.6,Other,WEEKDAY,Female,On-time,26,18,30
10/21/2016 10:06,10/21/2016 10:21,Business,Boston Downtown,Boston tea Party,13.2,Other,WEEKDAY,Female,On-time,48,27,30
10/22/2016 0:54,10/22/2016 1:09,Business,Chicago Suburb,Chicago Downtown,8.7,Other,WEEKDAY,Female,On-time,38,24,30
10/22/2016 13:26,10/22/2016 14:03,Business,Chicago Downtown,Raleigh,17.2,Other,WEEKDAY,Female,On-time,34,3,30
10/22/2016 17:08,10/22/2016 17:55,Business,Chicago Downtown,Chicago Downtown,14,Other,WEEKDAY,Female,On-time,26,9,35
10/23/2016 9:24,10/23/2016 10:05,Business,Chicago Downtown,Raleigh,28.1,Other,WEEKEND,Female,On-time,25,6,35
10/23/2016 12:17,10/23/2016 12:59,Business,Chicago Downtown,Chicago Downtown,28.2,Other,WEEKEND,Female,On-time,32,15,35
10/23/2016 19:04,10/23/2016 19:14,Business,Chicago Downtown,Chicago Suburb,3.1,Meal/Entertain,WEEKDAY,Female,On-time,28,12,35
10/23/2016 21:10,10/23/2016 21:25,Business,Chicago Suburb,Chicago Downtown,3.1,Customer Visit,WEEKDAY,Female,On-time,24,21,35
10/24/2016 14:57,10/24/2016 15:26,Business,Chicago Downtown,Durham,16.4,Other,WEEKDAY,Female,On-time,34,18,20
10/24/2016 15:33,10/24/2016 16:13,Business,Ohio Downtown,Ohio Downtown,15.4,Other,WEEKDAY,Male,On-time,32,27,35
10/24/2016 16:34,10/24/2016 16:41,Business,Chicago Suburb,Chicago Downtown,2.2,Other,WEEKDAY,Male,On-time,30,24,35
10/25/2016 13:27,10/25/2016 14:08,Business,Chicago Downtown,Apex,11.2,Other,WEEKEND,Male,On-time,71,30,35
10/25/2016 15:04,10/25/2016 15:11,Business,Chicago suburb,Chicago Downtown,2.2,Other,WEEKEND,Male,Delay,37,3,60
10/25/2016 15:16,10/25/2016 15:33,Business,Ohio Downtown,Ohio Downtown,3.6,Other,WEEKDAY,Male,Delay,34,9,35
10/25/2016 20:00,10/25/2016 20:11,Business,LA Downtown,Savon Height,3.6,Meal/Entertain,WEEKDAY,Male,Delay,35,6,35
10/25/2016 20:54,10/25/2016 21:03,Business,LA Downtown,LA Downtown,4.9,Other,WEEKDAY,Male,Delay,25,15,35
10/25/2016 22:24,10/25/2016 22:45,Business,LA Downtown,LA Downtown,8.7,Errand/Supplies,WEEKDAY,Male,Delay,23,12,35
10/26/2016 19:25,10/26/2016 19:31,Business,LA Downtown,Parkway,2.1,Meeting,WEEKDAY,Female,Delay,27,21,35
10/26/2016 20:53,10/26/2016 21:03,Business,LA Downtown,LA Downtown,2.1,Other,WEEKEND,Female,Delay,29,18,48
10/27/2016 18:51,10/27/2016 19:16,Business,Chicago Downtown,Chicago Suburb,8.4,Meeting,WEEKEND,Female,Delay,31,27,48
10/27/2016 19:20,10/27/2016 19:35,Business,Chicago Suburb,Chicago Suburb,5.9,Other,WEEKDAY,Female,Delay,73,24,48
10/27/2016 19:52,10/27/2016 20:21,Business,LA Amtrak station,LA Amtrak Downtown,12.1,Other,WEEKDAY,Female,Delay,68,3,20
10/27/2016 20:47,10/27/2016 20:54,Business,LA Amtrak station,LA Amtrak Downtown,3.9,Other,WEEKDAY,Female,Delay,22,9,48
10/27/2016 21:26,10/27/2016 21:48,Business,Chicago Suburb,Chicago Downtown,6.2,Other,WEEKDAY,Female,Delay,20,6,20
10/28/2016 11:34,10/28/2016 11:52,Business,Chicago Downtown,Durham,10.4,Meeting,WEEKDAY,Female,Delay,28,15,20
10/28/2016 13:06,10/28/2016 13:36,Business,Ohio Downtown,Ohio Downtown,9.9,Meeting,WEEKEND,Female,Delay,26,12,16
10/28/2016 15:53,10/28/2016 17:59,Business,Chicago Downtown,Winston Salem,107,Meeting,WEEKEND,Male,Delay,29,21,16
10/28/2016 18:13,10/28/2016 20:07,Business,LA Downtown,LA Downtown,133.6,Meeting,WEEKDAY,Male,Delay,30,18,16
10/28/2016 20:13,10/28/2016 22:00,Business,Ohio Suburb,Ohio Downtown,91.8,Meeting,WEEKDAY,Male,Delay,37,27,16
10/29/2016 15:22,10/29/2016 17:05,Business,Richmond Downtown,Richmond Hindu temple,40.7,Meeting,WEEKDAY,Male,Delay,29,24,16
10/29/2016 17:13,10/29/2016 19:19,Business,Chicago Downtown,Chicago suburb,75.7,Other,WEEKDAY,Male,Delay,39,30,16
10/30/2016 7:49,10/30/2016 8:30,Business,Richmond Downtown,Richmond Hindu temple,29.8,Other,WEEKDAY,Female,Delay,44,3,16
10/30/2016 9:07,10/30/2016 10:09,Business,Chicago Downtown,Chicago Downtown,16.3,Other,WEEKEND,Female,On-time,46,9,30
10/30/2016 10:11,10/30/2016 10:38,Business,Chicago Downtown,Chicago Downtown,6.5,Other,WEEKEND,Female,On-time,28,6,30
10/30/2016 10:51,10/30/2016 11:21,Business,Chicago Downtown,Chicago Downtown,6.3,Other,WEEKDAY,Female,On-time,33,15,30
10/30/2016 12:24,10/30/2016 12:35,Business,Chicago Downtown,Chicago Downtown,6.6,Other,WEEKDAY,Female,On-time,78,12,30
10/30/2016 12:58,10/30/2016 13:18,Business,Richmond Downtown,Richmond suburb,15.2,Other,WEEKDAY,Male,On-time,28,21,30
10/30/2016 13:24,10/30/2016 14:37,Business,Chicago Downtown,Chicago Downtown,68.4,Other,WEEKDAY,Male,On-time,53,18,18
10/30/2016 15:22,10/30/2016 18:23,Business,Ohio Suburb,Ohio Downtown,195.9,Other,WEEKDAY,Male,On-time,39,27,30
10/30/2016 18:26,10/30/2016 19:39,Business,Chicago Downtown,Chicago Downtown,45.2,Other,WEEKEND,Female,On-time,48,24,30
10/31/2016 18:11,10/31/2016 18:20,Business,Chicago Downtown,Chicago Suburb,3.2,Other,WEEKEND,Female,On-time,28,30,30
10/31/2016 18:47,10/31/2016 19:16,Business,Chicago Suburb,Raleigh,10.3,Other,WEEKDAY,Female,On-time,37,3,10
10/31/2016 20:18,10/31/2016 20:44,Business,Chicago Downtown,Chicago Downtown,13.1,Other,WEEKDAY,Female,On-time,48,9,30
10/31/2016 21:45,10/31/2016 22:10,Business,LA Downtown,LA Downtown,9.6,Errand/Supplies,WEEKDAY,Female,On-time,38,6,35
11/1/2016 11:50,11/1/2016 12:27,Business,Chicago Downtown,Durham,16.5,Other,WEEKDAY,Female,On-time,34,15,35
11/1/2016 16:29,11/1/2016 17:02,Business,Ohio Downtown,Ohio Downtown,12.8,Other,WEEKDAY,Female,On-time,26,12,35
11/1/2016 17:35,11/1/2016 17:42,Business,LA Downtown,LA Downtown,1.2,Other,WEEKEND,Female,On-time,25,21,35
11/1/2016 19:14,11/1/2016 19:20,Business,LA Downtown,LA Downtown,1,Other,WEEKEND,Female,On-time,32,18,35
11/1/2016 19:59,11/1/2016 20:12,Business,LA Downtown,LA Downtown,4.1,Other,WEEKDAY,Female,On-time,34,27,20
11/1/2016 20:41,11/1/2016 20:55,Business,LA Downtown,LA Downtown,4.2,Meal/Entertain,WEEKDAY,Female,On-time,26,24,35
11/2/2016 15:10,11/2/2016 15:18,Business,LA Downtown,Westpark Place,1.4,Other,WEEKDAY,Male,On-time,25,30,35
11/2/2016 15:45,11/2/2016 15:52,Business,LA Downtown,LA Downtown,1.8,Other,WEEKDAY,Male,On-time,32,9,60
11/2/2016 16:46,11/2/2016 17:11,Business,Chicago Downtown,Chicago Suburb,8.5,Meeting,WEEKDAY,Male,On-time,28,6,35
11/2/2016 17:34,11/2/2016 17:49,Business,Chicago Suburb,Chicago Suburb,5,Other,WEEKEND,Male,Delay,24,15,35
11/2/2016 17:53,11/2/2016 18:00,Business,Chicago Suburb,Chicago Downtown,3.8,Other,WEEKEND,Female,Delay,34,12,35
11/3/2016 11:28,11/3/2016 11:34,Business,LA Downtown,Hazelwood,2.5,Other,WEEKDAY,Female,Delay,32,21,35
11/3/2016 12:43,11/3/2016 12:49,Business,Chicago Downtown,Chicago suburb,2.4,Other,WEEKDAY,Female,Delay,30,18,35
11/3/2016 13:42,11/3/2016 13:47,Business,LA Downtown,Westpark Place,1.4,Other,WEEKDAY,Female,Delay,71,27,48
11/3/2016 14:13,11/3/2016 14:26,Business,LA Downtown,LA Downtown,1.8,Other,WEEKDAY,Female,Delay,35,24,48
11/3/2016 18:51,11/3/2016 19:08,Business,Chicago Downtown,Chicago Suburb,3.1,Meal/Entertain,WEEKDAY,Female,Delay,44,30,48
11/3/2016 22:46,11/3/2016 22:58,Business,Chicago Suburb,Chicago Downtown,3.1,Customer Visit,WEEKEND,Female,On-time,55,3,48
11/4/2016 10:02,11/4/2016 10:18,Business,Chicago Downtown,Chicago Suburb,7.9,Temporary Site,WEEKEND,Female,On-time,38,9,20
11/4/2016 18:14,11/4/2016 18:21,Business,Chicago Downtown,Chicago Downtown,3.8,Other,WEEKDAY,Male,On-time,69,6,48
11/4/2016 21:04,11/4/2016 21:20,Business,Chicago Downtown,Chicago Suburb,4.3,Other,WEEKDAY,Male,On-time,37,15,20
11/4/2016 22:12,11/4/2016 22:25,Business,Dallas airport,Dallas Downtown,3.9,Other,WEEKDAY,Male,On-time,48,12,20
11/5/2016 8:34,11/5/2016 8:43,Business,Chicago Downtown,Chicago Suburb,2.2,Other,WEEKDAY,Male,On-time,26,21,16
11/5/2016 17:29,11/5/2016 17:40,Business,Chicago Downtown,Chicago Downtown,2.8,Other,WEEKDAY,Male,On-time,37,18,16
11/5/2016 19:20,11/5/2016 19:28,Business,Chicago Downtown,Chicago Suburb,2.2,Other,WEEKEND,Male,On-time,48,24,16
11/6/2016 10:50,11/6/2016 11:04,Business,Chicago Downtown,Chicago Suburb,2.4,Other,WEEKEND,Male,On-time,38,30,16
11/6/2016 16:05,11/6/2016 16:22,Business,Chicago Downtown,Chicago Downtown,2.8,Meeting,WEEKDAY,Male,On-time,34,3,16
11/6/2016 16:27,11/6/2016 17:28,Business,LA Downtown,LA Downtown,43.9,Customer Visit,WEEKDAY,Female,On-time,26,9,16
11/6/2016 19:04,11/6/2016 19:12,Business,Ohio Downtown,Ohio Downtown,1.8,Other,WEEKDAY,Female,On-time,25,6,30
11/6/2016 20:06,11/6/2016 20:21,Business,LA Downtown,LA Downtown,3.3,Other,WEEKDAY,Female,On-time,32,15,30
11/7/2016 12:28,11/7/2016 12:57,Business,Richmond Downtown,Richmond hindu temple,11.8,Between Offices,WEEKDAY,Male,On-time,26,12,30
11/7/2016 19:17,11/7/2016 19:57,Business,Chicago Downtown,Chicago Downtown,13.2,Between Offices,WEEKEND,Male,On-time,25,21,30
11/8/2016 10:29,11/8/2016 10:57,Business,Richmond Downtown,Richmond hindu temple,12.2,Between Offices,WEEKEND,Male,On-time,32,18,30
11/8/2016 12:16,11/8/2016 12:49,Business,Chicago Downtown,Chicago Downtown,11.3,Meeting,WEEKDAY,Female,On-time,26,27,18
11/8/2016 13:41,11/8/2016 14:01,Business,Richmond Downtown,Richmond hindu temple,3.6,Other,WEEKDAY,Female,On-time,29,24,30
11/8/2016 16:21,11/8/2016 16:34,Business,Boston Downtown,Boston tea Party,3,Other,WEEKDAY,Female,On-time,30,30,30
11/9/2016 13:08,11/9/2016 13:41,Business,Richmond Downtown,Richmond hindu temple,11.4,Other,WEEKDAY,Female,On-time,37,3,30
11/9/2016 15:58,11/9/2016 16:04,Business,Newjersey Airport,Newjersey Downtown,0.9,Other,WEEKDAY,Female,On-time,29,6,30
11/9/2016 17:31,11/9/2016 18:03,Business,Ohio Downtown,Ohio Downtown,6.2,Other,WEEKEND,Female,On-time,37,15,35
11/9/2016 18:09,11/9/2016 18:14,Business,Richmond Downtown,Richmond Hindu temple,0.7,Other,WEEKEND,Female,On-time,34,12,35
11/9/2016 18:21,11/9/2016 18:35,Business,LA Amtrak station,LA Amtrak Downtown,5.5,Meeting,WEEKDAY,Female,On-time,35,21,35
11/9/2016 18:40,11/9/2016 19:17,Business,Chicago Downtown,Chicago Downtown,12.7,Customer Visit,WEEKDAY,Female,On-time,25,18,35
11/9/2016 20:52,11/9/2016 21:02,Business,Newjersey Airport,Newjersey Downtown,2.6,Other,WEEKDAY,Female,On-time,23,27,35
11/9/2016 21:56,11/9/2016 22:02,Business,Milwaukee Downtown,Milwaukee Amtrak station,1.1,Other,WEEKDAY,Male,On-time,27,24,20
11/10/2016 9:46,11/10/2016 10:15,Business,Richmond Downtown,Richmond hindu temple,12.6,Temporary Site,WEEKDAY,Male,On-time,29,30,35
11/10/2016 10:20,11/10/2016 10:31,Business,Richmond Downtown,Richmond Hindu temple,1.2,Other,WEEKEND,Male,On-time,48,3,35
11/10/2016 14:57,11/10/2016 15:07,Business,LA Downtown,LA Downtown,1.1,Other,WEEKEND,Male,On-time,26,9,35
11/10/2016 15:17,11/10/2016 15:22,Business,Chicago Downtown,Chicago Downtown,9.9,Temporary Site,WEEKDAY,Male,On-time,73,6,60
11/10/2016 15:30,11/10/2016 15:53,Business,Newjersey Airport,Newjersey Downtown,6,Meeting,WEEKDAY,Male,On-time,48,15,35
11/10/2016 19:18,11/10/2016 19:21,Business,LA Downtown,LA Downtown,0.8,Other,WEEKDAY,Male,On-time,25,12,35
11/11/2016 9:35,11/11/2016 10:23,Business,Richmond Downtown,Richmond hindu temple,45.9,Customer Visit,WEEKDAY,Female,On-time,27,21,35
11/11/2016 12:58,11/11/2016 13:13,Business,West Palm Beach,West Palm Beach,4,Other,WEEKDAY,Female,On-time,28,18,35
11/11/2016 14:20,11/11/2016 14:32,Business,Dallas Downtown,Dallas Downtown,2.5,Other,WEEKEND,Female,On-time,24,27,35
11/11/2016 14:39,11/11/2016 15:46,Business,West Palm Beach,West Palm Beach,36.6,Customer Visit,WEEKEND,Female,On-time,34,24,48
11/11/2016 18:30,11/11/2016 18:43,Business,Milwaukee Downtown,Milwaukee Amtrak station,2.9,Other,WEEKDAY,Female,On-time,32,30,48
11/11/2016 21:08,11/11/2016 21:18,Business,Milwaukee Downtown,Milwaukee Downtown,2.6,Other,WEEKDAY,Female,On-time,30,3,48
11/12/2016 10:32,11/12/2016 10:52,Business,Milwaukee Downtown,Milwaukee Amtrak station,2.3,Other,WEEKDAY,Female,On-time,71,9,48
11/12/2016 10:55,11/12/2016 11:25,Business,LA Downtown,LA Downtown,6.4,Other,WEEKDAY,Male,On-time,37,6,20
11/12/2016 13:07,11/12/2016 13:15,Business,Ohio Downtown,Ohio Downtown,1.4,Other,WEEKDAY,Male,On-time,34,15,48
11/12/2016 13:46,11/12/2016 13:50,Business,Milwaukee Downtown,Milwaukee Amtrak station,0.6,Other,WEEKEND,Male,On-time,35,12,20
11/12/2016 14:22,11/12/2016 14:53,Business,LA Downtown,LA Downtown,5.9,Meeting,WEEKEND,Male,On-time,25,21,20
11/12/2016 15:14,11/12/2016 15:21,Business,LA Downtown,LA Downtown,0.8,Other,WEEKDAY,Female,On-time,23,18,16
11/12/2016 15:25,11/12/2016 15:36,Business,Richmond Downtown,Richmond hindu temple,1.3,Other,WEEKDAY,Female,On-time,27,27,16
11/12/2016 15:40,11/12/2016 15:59,Business,Boston Downtown,Boston tea Party,3.7,Errand/Supplies,WEEKDAY,Female,On-time,29,24,16
11/13/2016 8:54,11/13/2016 9:02,Business,Milwaukee Downtown,Milwaukee Amtrak station,2.3,Other,WEEKDAY,Female,On-time,48,30,16
11/13/2016 9:27,11/13/2016 9:53,Business,Milwaukee Downtown,Milwaukee Amtrak station,2.6,Other,WEEKDAY,Female,On-time,28,3,16
11/13/2016 10:31,11/13/2016 10:37,Business,Milwaukee Downtown,Milwaukee Amtrak station,1.9,Other,WEEKEND,Female,On-time,37,9,16
11/13/2016 11:04,11/13/2016 11:16,Business,LA Downtown,LA Downtown,2.1,Other,WEEKEND,Male,On-time,48,15,30
11/13/2016 12:22,11/13/2016 12:51,Business,LA Downtown,LA Downtown,4,Meeting,WEEKDAY,Female,On-time,38,12,30
11/13/2016 13:05,11/13/2016 13:11,Business,LA Downtown,LA Downtown,0.9,Other,WEEKDAY,Female,On-time,34,21,30
11/13/2016 13:14,11/13/2016 13:18,Business,LA Downtown,LA Downtown,0.9,Other,WEEKDAY,Female,On-time,26,18,30
11/13/2016 14:35,11/13/2016 14:46,Business,LA Downtown,LA Downtown,2.4,Other,WEEKDAY,Female,On-time,25,27,30
11/13/2016 15:14,11/13/2016 15:24,Business,Milwaukee Downtown,Milwaukee Downtown,1.9,Other,WEEKDAY,Female,On-time,32,24,18
11/13/2016 15:47,11/13/2016 15:59,Business,LA Downtown,LA Downtown,1.9,Other,WEEKEND,Female,On-time,20,30,30
11/14/2016 11:24,11/14/2016 12:13,Business,Richmond Downtown,Richmond hindu temple,44.6,Customer Visit,WEEKEND,Female,On-time,28,3,30
11/14/2016 13:40,11/14/2016 14:33,Business,Newjersey Airport,Newjersey Downtown,43.6,Customer Visit,WEEKDAY,Female,On-time,26,9,30
11/14/2016 15:27,11/14/2016 15:36,Business,Richmond Downtown,Richmond hindu temple,2.5,Other,WEEKDAY,Female,On-time,29,6,10
11/14/2016 20:19,11/14/2016 20:30,Business,Boston Downtown,Boston tea Party,3.7,Errand/Supplies,WEEKDAY,Female,On-time,30,15,30
11/15/2016 13:59,11/15/2016 14:06,Business,Richmond Downtown,Richmond hindu temple,5.1,Other,WEEKDAY,Female,On-time,37,12,35
